Session_ID,User_ID,Device,Region,Channel,Product_Category,Event_Order,Max_Event,Session_Start
SES01372,USR01372,Mobile,East,Organic,Electronics,2,Add to Cart,2025-10-25 21:27:01
SES01373,USR01373,Mobile,South,Email,Sports,2,Add to Cart,2025-10-05 10:50:10
SES01374,USR01374,Mobile,West,Social Media,Beauty,2,Add to Cart,2025-10-10 21:04:06
SES01375,USR01375,Tablet,North,Google Ads,Electronics,2,Add to Cart,2025-10-21 07:59:17
SES01376,USR01376,Mobile,West,Email,Fashion,2,Add to Cart,2025-10-20 11:30:48
SES01377,USR01377,Mobile,West,Organic,Beauty,1,Browse,2025-10-02 05:42:25
SES01378,USR01378,Mobile,South,Email,Sports,2,Add to Cart,2025-10-13 08:19:42
SES01379,USR01379,Tablet,South,Organic,Electronics,2,Add to Cart,2025-10-02 08:44:53
SES01380,USR01380,Tablet,North,Organic,Sports,3,Checkout,2025-10-28 01:36:11
SES01381,USR01381,Tablet,North,Social Media,Electronics,2,Add to Cart,2025-10-13 20:31:27
SES01382,USR01382,Tablet,East,Social Media,Fashion,4,Purchase,2025-10-16 06:03:05
SES01383,USR01383,Mobile,South,Email,Beauty,3,Checkout,2025-10-07 23:20:47
SES01384,USR01384,Tablet,East,Organic,Beauty,1,Browse,2025-10-02 13:32:35
SES01385,USR01385,Tablet,North,Google Ads,Fashion,3,Checkout,2025-10-25 20:20:17
SES01386,USR01386,Tablet,South,Google Ads,Home,1,Browse,2025-10-17 13:02:09
SES01387,USR01387,Desktop,West,Google Ads,Fashion,1,Browse,2025-10-29 03:27:28
SES01388,USR01388,Tablet,North,Social Media,Home,4,Purchase,2025-10-08 18:07:03
SES01389,USR01389,Desktop,South,Google Ads,Beauty,3,Checkout,2025-10-07 00:55:57
SES01390,USR01390,Tablet,North,Email,Fashion,4,Purchase,2025-10-14 01:09:27
SES01391,USR01391,Desktop,North,Organic,Home,2,Add to Cart,2025-10-28 04:26:59
SES01392,USR01392,Tablet,North,Email,Fashion,1,Browse,2025-10-27 09:46:49
SES01393,USR01393,Mobile,South,Organic,Beauty,1,Browse,2025-10-30 06:13:58
SES01394,USR01394,Tablet,East,Email,Sports,4,Purchase,2025-10-27 04:50:56
SES01395,USR01395,Desktop,North,Organic,Home,2,Add to Cart,2025-10-15 10:47:03
SES01396,USR01396,Mobile,West,Email,Home,3,Checkout,2025-10-01 20:50:43
SES01397,USR01397,Desktop,West,Google Ads,Home,4,Purchase,2025-10-05 06:10:28
SES01398,USR01398,Desktop,West,Email,Home,3,Checkout,2025-10-31 00:32:49
SES01399,USR01399,Tablet,West,Organic,Beauty,2,Add to Cart,2025-10-14 15:36:12
SES01400,USR01400,Tablet,North,Social Media,Beauty,3,Checkout,2025-10-15 00:06:07
SES01401,USR01401,Desktop,East,Google Ads,Beauty,2,Add to Cart,2025-10-17 17:33:29
SES01402,USR01402,Tablet,South,Organic,Fashion,1,Browse,2025-10-28 11:32:25
SES01403,USR01403,Desktop,West,Email,Electronics,4,Purchase,2025-10-17 17:24:14
SES01404,USR01404,Desktop,North,Social Media,Sports,2,Add to Cart,2025-10-24 11:38:05
SES01405,USR01405,Tablet,East,Organic,Sports,3,Checkout,2025-10-26 13:23:32
SES01406,USR01406,Desktop,East,Organic,Sports,1,Browse,2025-10-16 16:02:13
SES01407,USR01407,Mobile,North,Social Media,Electronics,1,Browse,2025-10-17 03:30:05
SES01408,USR01408,Desktop,South,Organic,Home,3,Checkout,2025-10-26 00:52:38
SES01409,USR01409,Desktop,South,Google Ads,Beauty,3,Checkout,2025-10-24 11:53:12
SES01410,USR01410,Mobile,South,Email,Fashion,2,Add to Cart,2025-10-08 21:49:19
SES01411,USR01411,Tablet,West,Google Ads,Home,3,Checkout,2025-10-18 14:59:46
SES01412,USR01412,Mobile,North,Social Media,Fashion,1,Browse,2025-10-20 09:34:41
SES01413,USR01413,Desktop,South,Organic,Sports,1,Browse,2025-10-21 01:18:57
SES01414,USR01414,Mobile,East,Organic,Fashion,3,Checkout,2025-10-25 08:40:00
SES01415,USR01415,Mobile,South,Social Media,Electronics,1,Browse,2025-10-04 12:45:58
SES01416,USR01416,Tablet,South,Organic,Electronics,3,Checkout,2025-10-13 12:26:07
SES01417,USR01417,Desktop,West,Email,Sports,1,Browse,2025-10-10 17:10:07
SES01418,USR01418,Mobile,East,Organic,Sports,3,Checkout,2025-10-05 03:05:15
SES01419,USR01419,Tablet,North,Organic,Home,2,Add to Cart,2025-10-10 14:16:15
SES01420,USR01420,Mobile,North,Google Ads,Home,2,Add to Cart,2025-10-22 07:23:05
SES01421,USR01421,Mobile,West,Organic,Home,2,Add to Cart,2025-10-05 21:24:26
SES01422,USR01422,Mobile,East,Email,Sports,1,Browse,2025-10-10 03:15:38
SES01423,USR01423,Tablet,North,Social Media,Home,2,Add to Cart,2025-10-09 06:19:01
SES01424,USR01424,Mobile,West,Google Ads,Beauty,2,Add to Cart,2025-10-20 00:13:16
SES01425,USR01425,Mobile,East,Social Media,Sports,1,Browse,2025-10-05 08:47:04
SES01426,USR01426,Desktop,East,Google Ads,Sports,4,Purchase,2025-10-24 06:45:36
SES01427,USR01427,Desktop,North,Social Media,Electronics,3,Checkout,2025-10-13 15:48:20
SES01428,USR01428,Mobile,East,Social Media,Electronics,1,Browse,2025-10-15 05:12:32
SES01429,USR01429,Desktop,North,Email,Electronics,1,Browse,2025-10-10 22:10:40
SES01430,USR01430,Tablet,East,Email,Beauty,4,Purchase,2025-10-21 09:43:20
SES01431,USR01431,Desktop,South,Organic,Home,1,Browse,2025-10-05 13:34:02
SES01432,USR01432,Mobile,North,Email,Fashion,3,Checkout,2025-10-21 12:33:50
SES01433,USR01433,Tablet,South,Organic,Home,2,Add to Cart,2025-10-30 11:31:13
SES01434,USR01434,Mobile,West,Google Ads,Sports,2,Add to Cart,2025-10-09 19:49:36
SES01435,USR01435,Mobile,West,Email,Fashion,1,Browse,2025-10-16 09:11:39
SES01436,USR01436,Tablet,North,Social Media,Electronics,2,Add to Cart,2025-10-10 02:34:22
SES01437,USR01437,Tablet,East,Email,Fashion,3,Checkout,2025-10-05 06:14:39
SES01438,USR01438,Tablet,South,Organic,Beauty,4,Purchase,2025-10-30 10:22:32
SES01439,USR01439,Desktop,East,Google Ads,Fashion,3,Checkout,2025-10-05 23:52:15
SES01440,USR01440,Desktop,South,Email,Fashion,4,Purchase,2025-10-05 02:22:11
SES01441,USR01441,Desktop,South,Social Media,Home,4,Purchase,2025-10-27 20:08:28
SES01442,USR01442,Tablet,West,Google Ads,Home,1,Browse,2025-10-29 07:23:21
SES01443,USR01443,Desktop,North,Organic,Beauty,2,Add to Cart,2025-10-05 18:21:03
SES01444,USR01444,Desktop,South,Social Media,Electronics,2,Add to Cart,2025-10-17 20:00:01
SES01445,USR01445,Tablet,South,Google Ads,Sports,3,Checkout,2025-10-18 04:19:09
SES01446,USR01446,Desktop,West,Google Ads,Sports,1,Browse,2025-10-22 17:11:18
SES01447,USR01447,Tablet,East,Social Media,Beauty,2,Add to Cart,2025-10-02 15:49:18
SES01448,USR01448,Desktop,West,Google Ads,Home,1,Browse,2025-10-17 02:04:18
SES01449,USR01449,Tablet,West,Email,Beauty,3,Checkout,2025-10-13 15:47:59
SES01450,USR01450,Tablet,North,Google Ads,Home,2,Add to Cart,2025-10-20 01:21:17
SES01451,USR01451,Tablet,West,Social Media,Sports,2,Add to Cart,2025-10-17 09:12:21
SES01452,USR01452,Tablet,East,Social Media,Home,4,Purchase,2025-10-26 00:15:11
SES01453,USR01453,Tablet,West,Organic,Electronics,1,Browse,2025-10-05 16:34:42
SES01454,USR01454,Mobile,South,Social Media,Beauty,3,Checkout,2025-10-25 16:33:42
SES01455,USR01455,Mobile,South,Email,Beauty,1,Browse,2025-10-08 00:09:54
SES01456,USR01456,Desktop,West,Google Ads,Electronics,2,Add to Cart,2025-10-06 19:49:10
SES01457,USR01457,Tablet,North,Google Ads,Beauty,1,Browse,2025-10-27 09:36:38
SES01458,USR01458,Mobile,South,Organic,Electronics,2,Add to Cart,2025-10-26 03:12:53
SES01459,USR01459,Desktop,East,Organic,Electronics,1,Browse,2025-10-13 14:01:13
SES01460,USR01460,Mobile,East,Organic,Fashion,4,Purchase,2025-10-26 05:35:30
SES01461,USR01461,Tablet,North,Organic,Home,2,Add to Cart,2025-10-27 16:40:08
SES01462,USR01462,Desktop,North,Google Ads,Sports,2,Add to Cart,2025-10-05 22:28:24
SES01463,USR01463,Desktop,North,Social Media,Home,1,Browse,2025-10-20 00:02:57
SES01464,USR01464,Desktop,West,Google Ads,Home,1,Browse,2025-10-22 16:04:42
SES01465,USR01465,Mobile,North,Email,Electronics,1,Browse,2025-10-03 06:49:19
SES01466,USR01466,Desktop,East,Google Ads,Home,3,Checkout,2025-10-13 09:01:20
SES01467,USR01467,Mobile,North,Organic,Beauty,1,Browse,2025-10-27 09:03:49
SES01468,USR01468,Tablet,South,Social Media,Home,3,Checkout,2025-10-10 16:41:31
SES01469,USR01469,Tablet,South,Social Media,Beauty,3,Checkout,2025-10-22 07:14:23
SES01470,USR01470,Desktop,East,Google Ads,Electronics,4,Purchase,2025-10-20 19:31:56
SES01471,USR01471,Mobile,East,Email,Sports,1,Browse,2025-10-05 04:07:07
SES01472,USR01472,Tablet,West,Organic,Sports,4,Purchase,2025-10-24 19:03:28
SES01473,USR01473,Mobile,North,Google Ads,Sports,1,Browse,2025-10-30 11:05:52
SES01474,USR01474,Tablet,West,Organic,Sports,1,Browse,2025-10-18 10:44:35
SES01475,USR01475,Desktop,East,Google Ads,Sports,2,Add to Cart,2025-10-04 18:33:04
SES01476,USR01476,Mobile,West,Email,Home,2,Add to Cart,2025-10-07 13:11:58
SES01477,USR01477,Mobile,West,Google Ads,Fashion,3,Checkout,2025-10-02 00:27:17
SES01478,USR01478,Mobile,North,Email,Electronics,3,Checkout,2025-10-21 13:09:45
SES01479,USR01479,Tablet,West,Organic,Electronics,2,Add to Cart,2025-10-22 09:26:57
SES01480,USR01480,Tablet,East,Organic,Home,1,Browse,2025-10-28 04:03:28
SES01481,USR01481,Mobile,South,Email,Electronics,3,Checkout,2025-10-21 16:05:36
SES01482,USR01482,Mobile,South,Social Media,Sports,3,Checkout,2025-10-13 07:04:42
SES01483,USR01483,Tablet,South,Social Media,Home,4,Purchase,2025-10-18 06:33:34
SES01484,USR01484,Mobile,South,Google Ads,Fashion,1,Browse,2025-10-05 10:52:32
SES01485,USR01485,Desktop,East,Social Media,Home,2,Add to Cart,2025-10-03 09:23:28
SES01486,USR01486,Mobile,West,Social Media,Sports,4,Purchase,2025-10-17 05:01:53
SES01487,USR01487,Tablet,South,Organic,Fashion,3,Checkout,2025-10-15 01:42:34
SES01488,USR01488,Tablet,East,Organic,Home,1,Browse,2025-10-04 10:56:57
SES01489,USR01489,Mobile,South,Social Media,Fashion,4,Purchase,2025-10-18 23:30:46
SES01490,USR01490,Desktop,West,Organic,Home,3,Checkout,2025-10-14 05:11:18
SES01491,USR01491,Mobile,West,Organic,Sports,2,Add to Cart,2025-10-02 08:55:13
SES01492,USR01492,Tablet,South,Email,Electronics,1,Browse,2025-10-22 13:04:42
SES01493,USR01493,Tablet,South,Email,Fashion,3,Checkout,2025-10-07 15:32:23
SES01494,USR01494,Tablet,North,Google Ads,Sports,1,Browse,2025-10-15 15:18:46
SES01495,USR01495,Desktop,East,Google Ads,Fashion,4,Purchase,2025-10-21 22:37:22
SES01496,USR01496,Tablet,South,Google Ads,Home,4,Purchase,2025-10-30 22:13:33
SES01497,USR01497,Tablet,South,Email,Electronics,1,Browse,2025-10-31 14:23:50
SES01498,USR01498,Mobile,East,Email,Home,3,Checkout,2025-10-12 06:30:42
SES01499,USR01499,Tablet,North,Social Media,Beauty,3,Checkout,2025-10-18 13:39:22
SES01500,USR01500,Desktop,South,Email,Fashion,3,Checkout,2025-10-22 19:26:02
SES01501,USR01501,Tablet,North,Google Ads,Fashion,2,Add to Cart,2025-10-28 17:03:06
SES01502,USR01502,Tablet,South,Email,Electronics,3,Checkout,2025-10-19 00:57:04
SES01503,USR01503,Mobile,West,Google Ads,Electronics,1,Browse,2025-10-15 15:41:33
SES01504,USR01504,Mobile,West,Organic,Sports,2,Add to Cart,2025-10-19 01:07:42
SES01505,USR01505,Desktop,North,Email,Fashion,2,Add to Cart,2025-10-12 13:38:53
SES01506,USR01506,Desktop,West,Google Ads,Fashion,1,Browse,2025-10-11 23:38:26
SES01507,USR01507,Desktop,East,Social Media,Electronics,2,Add to Cart,2025-10-14 14:05:23
SES01508,USR01508,Tablet,East,Google Ads,Fashion,4,Purchase,2025-10-30 07:17:56
SES01509,USR01509,Desktop,North,Email,Sports,3,Checkout,2025-10-19 13:10:27
SES01510,USR01510,Tablet,West,Organic,Fashion,2,Add to Cart,2025-10-02 18:41:58
SES01511,USR01511,Mobile,West,Social Media,Sports,3,Checkout,2025-10-26 16:53:57
SES01512,USR01512,Mobile,South,Email,Electronics,2,Add to Cart,2025-10-25 01:45:18
SES01513,USR01513,Desktop,South,Google Ads,Home,4,Purchase,2025-10-15 07:58:31
SES01514,USR01514,Mobile,North,Organic,Sports,2,Add to Cart,2025-10-06 07:05:36
SES01515,USR01515,Desktop,East,Organic,Sports,3,Checkout,2025-10-30 18:23:12
SES01516,USR01516,Mobile,South,Email,Electronics,1,Browse,2025-10-13 02:45:11
SES01517,USR01517,Desktop,North,Email,Home,2,Add to Cart,2025-10-09 05:12:23
SES01518,USR01518,Tablet,South,Social Media,Fashion,1,Browse,2025-10-17 20:17:51
SES01519,USR01519,Mobile,West,Social Media,Home,3,Checkout,2025-10-14 08:49:06
SES01520,USR01520,Mobile,North,Google Ads,Electronics,1,Browse,2025-10-23 12:42:06
SES01521,USR01521,Tablet,South,Social Media,Sports,4,Purchase,2025-10-03 07:41:02
SES01522,USR01522,Tablet,North,Email,Beauty,1,Browse,2025-10-13 19:20:43
SES01523,USR01523,Tablet,East,Google Ads,Fashion,1,Browse,2025-10-26 18:21:35
SES01524,USR01524,Tablet,East,Email,Sports,3,Checkout,2025-10-17 04:43:50
SES01525,USR01525,Tablet,North,Google Ads,Sports,2,Add to Cart,2025-10-13 00:52:02
SES01526,USR01526,Mobile,West,Google Ads,Electronics,1,Browse,2025-10-24 22:04:25
SES01527,USR01527,Mobile,East,Organic,Electronics,1,Browse,2025-10-21 22:07:07
SES01528,USR01528,Desktop,West,Email,Electronics,3,Checkout,2025-10-08 09:27:34
SES01529,USR01529,Desktop,East,Email,Fashion,1,Browse,2025-10-21 03:25:39
SES01530,USR01530,Tablet,South,Organic,Sports,4,Purchase,2025-10-25 16:44:29
SES01531,USR01531,Mobile,East,Email,Home,1,Browse,2025-10-25 06:45:05
SES01532,USR01532,Mobile,West,Social Media,Home,2,Add to Cart,2025-10-10 06:36:17
SES01533,USR01533,Mobile,East,Organic,Fashion,3,Checkout,2025-10-24 18:01:07
SES01534,USR01534,Tablet,West,Google Ads,Home,1,Browse,2025-10-20 09:21:01
SES01535,USR01535,Desktop,South,Email,Fashion,3,Checkout,2025-10-02 12:39:21
SES01536,USR01536,Desktop,North,Social Media,Beauty,1,Browse,2025-10-15 08:50:27
SES01537,USR01537,Tablet,East,Organic,Home,2,Add to Cart,2025-10-25 21:25:49
SES01538,USR01538,Desktop,West,Social Media,Beauty,2,Add to Cart,2025-10-20 14:31:40
SES01539,USR01539,Desktop,North,Google Ads,Fashion,1,Browse,2025-10-29 21:51:38
SES01540,USR01540,Desktop,North,Email,Fashion,4,Purchase,2025-10-09 01:26:25
SES01541,USR01541,Desktop,West,Google Ads,Beauty,3,Checkout,2025-10-24 22:16:15
SES01542,USR01542,Tablet,East,Email,Electronics,3,Checkout,2025-10-22 15:45:16
SES01543,USR01543,Tablet,West,Google Ads,Electronics,2,Add to Cart,2025-10-04 03:49:10
SES01544,USR01544,Mobile,North,Organic,Home,3,Checkout,2025-10-25 05:33:23
SES01545,USR01545,Desktop,East,Organic,Home,2,Add to Cart,2025-10-26 16:54:58
SES01546,USR01546,Desktop,North,Email,Fashion,2,Add to Cart,2025-10-07 23:11:56
SES01547,USR01547,Mobile,North,Organic,Beauty,2,Add to Cart,2025-10-03 02:02:43
SES01548,USR01548,Mobile,South,Email,Sports,4,Purchase,2025-10-07 00:02:09
SES01549,USR01549,Mobile,East,Organic,Home,2,Add to Cart,2025-10-30 23:21:43
SES01550,USR01550,Desktop,South,Social Media,Electronics,2,Add to Cart,2025-10-15 21:41:38
SES01551,USR01551,Tablet,East,Social Media,Electronics,3,Checkout,2025-10-24 18:30:57
SES01552,USR01552,Desktop,North,Organic,Fashion,1,Browse,2025-10-08 21:56:40
SES01553,USR01553,Desktop,West,Social Media,Home,1,Browse,2025-10-03 21:52:26
SES01554,USR01554,Mobile,West,Google Ads,Electronics,1,Browse,2025-10-09 08:35:58
SES01555,USR01555,Tablet,North,Social Media,Home,2,Add to Cart,2025-10-16 07:48:29
SES01556,USR01556,Mobile,East,Email,Home,3,Checkout,2025-10-11 08:50:28
SES01557,USR01557,Tablet,East,Social Media,Electronics,4,Purchase,2025-10-08 10:42:07
SES01558,USR01558,Desktop,South,Google Ads,Electronics,1,Browse,2025-10-19 06:19:07
SES01559,USR01559,Mobile,South,Email,Beauty,1,Browse,2025-10-02 19:06:12
SES01560,USR01560,Desktop,North,Organic,Fashion,2,Add to Cart,2025-10-15 02:22:15
SES01561,USR01561,Tablet,East,Organic,Sports,1,Browse,2025-10-21 21:23:41
SES01562,USR01562,Mobile,West,Social Media,Fashion,3,Checkout,2025-10-10 07:19:12
SES01563,USR01563,Tablet,East,Google Ads,Electronics,2,Add to Cart,2025-10-02 16:05:25
SES01564,USR01564,Desktop,East,Email,Fashion,1,Browse,2025-10-27 16:36:02
SES01565,USR01565,Desktop,North,Social Media,Electronics,4,Purchase,2025-10-13 13:30:15
SES01566,USR01566,Tablet,North,Organic,Fashion,2,Add to Cart,2025-10-02 03:33:12
SES01567,USR01567,Desktop,West,Google Ads,Beauty,1,Browse,2025-10-25 03:06:07
SES01568,USR01568,Desktop,East,Email,Sports,1,Browse,2025-10-09 02:23:30
SES01569,USR01569,Mobile,North,Google Ads,Fashion,3,Checkout,2025-10-14 11:40:14
SES01570,USR01570,Tablet,East,Email,Electronics,2,Add to Cart,2025-10-07 14:43:37
SES01571,USR01571,Tablet,South,Social Media,Fashion,3,Checkout,2025-10-06 02:34:31
SES01572,USR01572,Desktop,North,Google Ads,Home,4,Purchase,2025-10-13 20:36:25
SES01573,USR01573,Mobile,West,Email,Beauty,2,Add to Cart,2025-10-17 20:50:32
SES01574,USR01574,Desktop,North,Social Media,Fashion,2,Add to Cart,2025-10-11 10:17:49
SES01575,USR01575,Mobile,West,Organic,Home,3,Checkout,2025-10-09 06:17:21
SES01576,USR01576,Mobile,West,Google Ads,Sports,3,Checkout,2025-10-13 11:04:53
SES01577,USR01577,Desktop,North,Social Media,Fashion,3,Checkout,2025-10-27 11:17:33
SES01578,USR01578,Tablet,West,Social Media,Electronics,1,Browse,2025-10-18 05:43:49
SES01579,USR01579,Mobile,North,Organic,Fashion,1,Browse,2025-10-28 08:25:10
SES01580,USR01580,Desktop,North,Google Ads,Electronics,2,Add to Cart,2025-10-21 22:51:51
SES01581,USR01581,Tablet,South,Social Media,Home,1,Browse,2025-10-27 13:59:32
SES01582,USR01582,Mobile,West,Organic,Sports,2,Add to Cart,2025-10-05 10:06:34
SES01583,USR01583,Tablet,North,Email,Electronics,2,Add to Cart,2025-10-07 07:25:21
SES01584,USR01584,Desktop,West,Email,Sports,4,Purchase,2025-10-21 01:17:44
SES01585,USR01585,Mobile,North,Organic,Fashion,4,Purchase,2025-10-22 07:50:56
SES01586,USR01586,Desktop,North,Social Media,Fashion,1,Browse,2025-10-19 05:56:03
SES01587,USR01587,Desktop,West,Social Media,Fashion,1,Browse,2025-10-01 20:07:04
SES01588,USR01588,Desktop,East,Email,Electronics,2,Add to Cart,2025-10-26 09:45:01
SES01589,USR01589,Desktop,East,Google Ads,Sports,1,Browse,2025-10-29 04:45:05
SES01590,USR01590,Tablet,North,Organic,Fashion,3,Checkout,2025-10-16 05:25:50
SES01591,USR01591,Mobile,West,Social Media,Home,2,Add to Cart,2025-10-21 22:09:13
SES01592,USR01592,Desktop,East,Email,Fashion,1,Browse,2025-10-19 00:59:10
SES01593,USR01593,Mobile,West,Organic,Beauty,3,Checkout,2025-10-30 00:10:06
SES01594,USR01594,Mobile,North,Organic,Home,4,Purchase,2025-10-15 00:00:41
SES01595,USR01595,Mobile,West,Organic,Electronics,4,Purchase,2025-10-04 12:09:55
SES01596,USR01596,Tablet,South,Email,Fashion,2,Add to Cart,2025-10-28 13:28:10
SES01597,USR01597,Mobile,North,Organic,Beauty,1,Browse,2025-10-15 22:54:42
SES01598,USR01598,Desktop,South,Google Ads,Sports,2,Add to Cart,2025-10-24 20:31:49
SES01599,USR01599,Mobile,South,Organic,Sports,4,Purchase,2025-10-03 05:05:16
SES01600,USR01600,Mobile,West,Email,Fashion,1,Browse,2025-10-13 12:07:34
SES01601,USR01601,Desktop,South,Organic,Fashion,1,Browse,2025-10-04 17:19:42
SES01602,USR01602,Desktop,South,Google Ads,Beauty,1,Browse,2025-10-15 06:47:39
SES01603,USR01603,Desktop,South,Social Media,Home,2,Add to Cart,2025-10-23 08:30:25
SES01604,USR01604,Desktop,South,Social Media,Electronics,2,Add to Cart,2025-10-19 20:50:01
SES01605,USR01605,Mobile,North,Google Ads,Home,4,Purchase,2025-10-09 02:23:17
SES01606,USR01606,Desktop,South,Email,Sports,1,Browse,2025-10-25 23:50:03
SES01607,USR01607,Mobile,North,Google Ads,Beauty,4,Purchase,2025-10-23 04:04:23
SES01608,USR01608,Tablet,North,Google Ads,Home,2,Add to Cart,2025-10-26 09:56:05
SES01609,USR01609,Mobile,North,Organic,Fashion,1,Browse,2025-10-18 15:54:50
SES01610,USR01610,Tablet,East,Organic,Electronics,2,Add to Cart,2025-10-05 14:33:23
SES01611,USR01611,Tablet,East,Email,Sports,2,Add to Cart,2025-10-15 21:32:40
SES01612,USR01612,Desktop,South,Organic,Beauty,1,Browse,2025-10-24 13:44:12
SES01613,USR01613,Desktop,North,Organic,Sports,3,Checkout,2025-10-18 20:35:15
SES01614,USR01614,Desktop,North,Google Ads,Sports,2,Add to Cart,2025-10-18 12:18:49
SES01615,USR01615,Desktop,East,Email,Beauty,3,Checkout,2025-10-23 12:14:57
SES01616,USR01616,Desktop,North,Social Media,Beauty,3,Checkout,2025-10-07 02:27:05
SES01617,USR01617,Mobile,North,Google Ads,Electronics,1,Browse,2025-10-02 04:11:40
SES01618,USR01618,Desktop,West,Email,Home,1,Browse,2025-10-21 18:15:50
SES01619,USR01619,Desktop,South,Organic,Electronics,3,Checkout,2025-10-14 08:03:33
SES01620,USR01620,Mobile,South,Social Media,Sports,3,Checkout,2025-10-28 11:57:45
SES01621,USR01621,Desktop,South,Social Media,Fashion,2,Add to Cart,2025-10-05 14:30:18
SES01622,USR01622,Mobile,East,Organic,Beauty,4,Purchase,2025-10-13 01:16:22
SES01623,USR01623,Desktop,South,Email,Home,1,Browse,2025-10-13 18:46:20
SES01624,USR01624,Desktop,East,Google Ads,Sports,1,Browse,2025-10-07 11:14:33
SES01625,USR01625,Desktop,East,Google Ads,Beauty,2,Add to Cart,2025-10-12 14:05:37
SES01626,USR01626,Tablet,North,Email,Fashion,1,Browse,2025-10-07 06:43:33
SES01627,USR01627,Desktop,North,Organic,Home,3,Checkout,2025-10-04 11:23:50
SES01628,USR01628,Desktop,North,Social Media,Fashion,2,Add to Cart,2025-10-13 21:45:21
SES01629,USR01629,Desktop,North,Google Ads,Electronics,1,Browse,2025-10-16 03:29:30
SES01630,USR01630,Tablet,East,Google Ads,Fashion,2,Add to Cart,2025-10-16 19:42:21
SES01631,USR01631,Desktop,East,Social Media,Fashion,1,Browse,2025-10-23 23:16:11
